,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
22,62,3,1,809,320,778.0364990234375,257.6599426269531,809,320,840.0220336914062,382.5327453613281,0,778.0364990234375,257.6599426269531,1618.0585327148438,515.3198852539062,778.0364990234375,257.6599426269531,1618.0585327148438,515.3198852539062
21,62,4,1,769,420,751.8526000976562,350.883056640625,769,420,787.629150390625,489.6944274902344,0,751.8526000976562,350.883056640625,1539.4817504882812,701.76611328125,751.8526000976562,350.883056640625,1539.4817504882812,701.76611328125
23,63,3,1,808,317,777.4855346679688,255.76254272460938,808,317,839.1953125,379.86981201171875,0,777.4855346679688,255.76254272460938,1616.6808471679688,511.52508544921875,777.4855346679688,255.76254272460938,1616.6808471679688,511.52508544921875
22,63,4,1,769,425,751.7360229492188,358.1018981933594,769,425,787.4146118164062,492.350830078125,0,751.7360229492188,358.1018981933594,1539.150634765625,716.2037963867188,751.7360229492188,358.1018981933594,1539.150634765625,716.2037963867188
24,64,3,1,807,317,776.815673828125,254.5860595703125,807,317,839.1775512695312,379.9080505371094,0,776.815673828125,254.5860595703125,1615.9932250976562,509.172119140625,776.815673828125,254.5860595703125,1615.9932250976562,509.172119140625
23,64,4,1,769,428,751.7749633789062,360.45660400390625,769,428,787.4304809570312,496.53411865234375,0,751.7749633789062,360.45660400390625,1539.2054443359375,720.9132080078125,751.7749633789062,360.45660400390625,1539.2054443359375,720.9132080078125
25,65,3,1,807,315,776.2022705078125,252.52764892578125,807,315,838.964111328125,379.2890930175781,0,776.2022705078125,252.52764892578125,1615.1663818359375,505.0552978515625,776.2022705078125,252.52764892578125,1615.1663818359375,505.0552978515625
24,65,4,1,769,431,751.369873046875,363.7037658691406,769,431,787.3981323242188,499.87744140625,0,751.369873046875,363.7037658691406,1538.7680053710938,727.4075317382812,751.369873046875,363.7037658691406,1538.7680053710938,727.4075317382812
26,66,3,1,807,311,775.9999389648438,250.047607421875,807,311,838.0228881835938,372.59063720703125,0,775.9999389648438,250.047607421875,1614.0228271484375,500.09521484375,775.9999389648438,250.047607421875,1614.0228271484375,500.09521484375
25,66,4,1,768,437,750.0018310546875,369.6191711425781,768,437,787.4053344726562,504.5911865234375,0,750.0018310546875,369.6191711425781,1537.4071655273438,739.2383422851562,750.0018310546875,369.6191711425781,1537.4071655273438,739.2383422851562
27,67,3,1,806,309,775.4064331054688,247.2191619873047,806,309,837.8599243164062,371.94000244140625,0,775.4064331054688,247.2191619873047,1613.266357421875,494.4383239746094,775.4064331054688,247.2191619873047,1613.266357421875,494.4383239746094
26,67,4,1,768,439,750.588134765625,371.1970520019531,768,439,787.126708984375,508.0929260253906,0,750.588134765625,371.1970520019531,1537.71484375,742.3941040039062,750.588134765625,371.1970520019531,1537.71484375,742.3941040039062
28,68,3,1,806,310,775.6640625,248.09271240234375,806,310,838.08544921875,372.2577209472656,0,775.6640625,248.09271240234375,1613.74951171875,496.1854248046875,775.6640625,248.09271240234375,1613.74951171875,496.1854248046875
27,68,4,1,768,443,749.6334838867188,374.6056213378906,768,443,787.2393798828125,511.4134216308594,0,749.6334838867188,374.6056213378906,1536.8728637695312,749.2112426757812,749.6334838867188,374.6056213378906,1536.8728637695312,749.2112426757812
29,69,3,1,806,308,774.930419921875,245.9213104248047,806,308,837.9882202148438,370.60662841796875,0,774.930419921875,245.9213104248047,1612.9186401367188,491.8426208496094,774.930419921875,245.9213104248047,1612.9186401367188,491.8426208496094
28,69,4,1,768,446,750.0059204101562,379.1604309082031,768,446,786.8460693359375,514.595458984375,0,750.0059204101562,379.1604309082031,1536.8519897460938,758.3208618164062,750.0059204101562,379.1604309082031,1536.8519897460938,758.3208618164062
30,70,3,1,805,307,773.7435302734375,245.24935913085938,805,307,837.7825317382812,370.6395568847656,0,773.7435302734375,245.24935913085938,1611.5260620117188,490.49871826171875,773.7435302734375,245.24935913085938,1611.5260620117188,490.49871826171875
29,70,4,1,768,451,749.5686645507812,384.5465087890625,768,451,786.6080932617188,518.0459594726562,0,749.5686645507812,384.5465087890625,1536.1767578125,769.093017578125,749.5686645507812,384.5465087890625,1536.1767578125,769.093017578125
31,71,3,1,803,310,768.9321899414062,249.728759765625,803,310,837.211669921875,371.5804138183594,0,768.9321899414062,249.728759765625,1606.1438598632812,499.45751953125,768.9321899414062,249.728759765625,1606.1438598632812,499.45751953125
30,71,4,1,768,454,749.2308959960938,386.7771301269531,768,454,786.8135986328125,521.6142578125,0,749.2308959960938,386.7771301269531,1536.0444946289062,773.5542602539062,749.2308959960938,386.7771301269531,1536.0444946289062,773.5542602539062
32,72,3,1,800,304,766.150146484375,255.7298583984375,800,304,834.98828125,353.62841796875,0,766.150146484375,255.7298583984375,1601.138427734375,511.459716796875,766.150146484375,255.7298583984375,1601.138427734375,511.459716796875
31,72,4,1,767,456,749.3186645507812,389.4671325683594,767,456,785.8858642578125,524.387451171875,0,749.3186645507812,389.4671325683594,1535.2045288085938,778.9342651367188,749.3186645507812,389.4671325683594,1535.2045288085938,778.9342651367188
33,73,3,1,800,302,763.538330078125,258.86260986328125,800,302,838.2453002929688,346.3861083984375,0,763.538330078125,258.86260986328125,1601.7836303710938,517.7252197265625,763.538330078125,258.86260986328125,1601.7836303710938,517.7252197265625
32,73,4,1,766,461,747.9247436523438,393.72308349609375,766,461,785.7987060546875,528.298583984375,0,747.9247436523438,393.72308349609375,1533.7234497070312,787.4461669921875,747.9247436523438,393.72308349609375,1533.7234497070312,787.4461669921875
34,74,3,1,803,295,764.6206665039062,256.2701721191406,803,295,842.031005859375,335.0311584472656,0,764.6206665039062,256.2701721191406,1606.6516723632812,512.5403442382812,764.6206665039062,256.2701721191406,1606.6516723632812,512.5403442382812
33,74,4,1,765,464,745.9624633789062,397.1790466308594,765,464,785.4577026367188,531.0238647460938,0,745.9624633789062,397.1790466308594,1531.420166015625,794.3580932617188,745.9624633789062,397.1790466308594,1531.420166015625,794.3580932617188
35,75,3,1,806,290,766.2935791015625,255.55186462402344,806,290,847.280029296875,324.57257080078125,0,766.2935791015625,255.55186462402344,1613.5736083984375,511.1037292480469,766.2935791015625,255.55186462402344,1613.5736083984375,511.1037292480469
34,75,4,1,765,465,746.3767700195312,396.7153625488281,765,465,784.7236938476562,533.9385986328125,0,746.3767700195312,396.7153625488281,1531.1004638671875,793.4307250976562,746.3767700195312,396.7153625488281,1531.1004638671875,793.4307250976562
36,76,3,1,807,285,768.0892333984375,253.99143981933594,807,285,847.8463745117188,317.6907043457031,0,768.0892333984375,253.99143981933594,1615.9356079101562,507.9828796386719,768.0892333984375,253.99143981933594,1615.9356079101562,507.9828796386719
35,76,4,1,765,468,746.2474365234375,400.18365478515625,765,468,784.1251220703125,536.8792724609375,0,746.2474365234375,400.18365478515625,1530.37255859375,800.3673095703125,746.2474365234375,400.18365478515625,1530.37255859375,800.3673095703125
37,77,3,1,809,284,769.2664184570312,249.9390869140625,809,284,849.410888671875,320.0401916503906,0,769.2664184570312,249.9390869140625,1618.6773071289062,499.878173828125,769.2664184570312,249.9390869140625,1618.6773071289062,499.878173828125
36,77,4,1,765,471,745.8175048828125,403.1785888671875,765,471,784.34228515625,539.9678344726562,0,745.8175048828125,403.1785888671875,1530.1597900390625,806.357177734375,745.8175048828125,403.1785888671875,1530.1597900390625,806.357177734375
38,78,3,1,811,285,769.7970581054688,246.31704711914062,811,285,853.846923828125,323.8841247558594,0,769.7970581054688,246.31704711914062,1623.6439819335938,492.63409423828125,769.7970581054688,246.31704711914062,1623.6439819335938,492.63409423828125
37,78,4,1,766,476,749.0029296875,409.826171875,766,476,784.8092651367188,542.2216186523438,0,749.0029296875,409.826171875,1533.8121948242188,819.65234375,749.0029296875,409.826171875,1533.8121948242188,819.65234375
39,79,3,1,815,285,769.9078369140625,243.86953735351562,815,285,860.8742065429688,327.6898193359375,0,769.9078369140625,243.86953735351562,1630.7820434570312,487.73907470703125,769.9078369140625,243.86953735351562,1630.7820434570312,487.73907470703125
38,79,4,1,768,482,745.3221435546875,421.753662109375,768,482,791.8885498046875,543.0980834960938,0,745.3221435546875,421.753662109375,1537.210693359375,843.50732421875,745.3221435546875,421.753662109375,1537.210693359375,843.50732421875
40,80,3,1,815,286,769.2244262695312,243.00173950195312,815,286,861.8060302734375,330.92083740234375,0,769.2244262695312,243.00173950195312,1631.0304565429688,486.00347900390625,769.2244262695312,243.00173950195312,1631.0304565429688,486.00347900390625
39,80,4,1,771,489,742.6156005859375,431.40625,771,489,799.623291015625,547.709228515625,0,742.6156005859375,431.40625,1542.2388916015625,862.8125,742.6156005859375,431.40625,1542.2388916015625,862.8125
41,81,3,1,814,287,768.5045166015625,240.41726684570312,814,287,860.1969604492188,334.4045104980469,0,768.5045166015625,240.41726684570312,1628.7014770507812,480.83453369140625,768.5045166015625,240.41726684570312,1628.7014770507812,480.83453369140625
40,81,4,1,771,498,739.049072265625,443.161865234375,771,498,803.8900146484375,554.5863037109375,0,739.049072265625,443.161865234375,1542.9390869140625,886.32373046875,739.049072265625,443.161865234375,1542.9390869140625,886.32373046875
42,82,3,1,813,284,767.9856567382812,231.0220947265625,813,284,859.345947265625,337.6624450683594,0,767.9856567382812,231.0220947265625,1627.3316040039062,462.044189453125,767.9856567382812,231.0220947265625,1627.3316040039062,462.044189453125
41,82,4,1,772,506,736.3976440429688,448.24664306640625,772,506,807.9673461914062,564.0181274414062,0,736.3976440429688,448.24664306640625,1544.364990234375,896.4932861328125,736.3976440429688,448.24664306640625,1544.364990234375,896.4932861328125
43,83,3,1,813,285,770.4796752929688,228.094482421875,813,285,857.4622802734375,342.6502380371094,0,770.4796752929688,228.094482421875,1627.9419555664062,456.18896484375,770.4796752929688,228.094482421875,1627.9419555664062,456.18896484375
42,83,4,1,772,514,733.5850219726562,455.1513977050781,772,514,811.96826171875,574.2332153320312,0,733.5850219726562,455.1513977050781,1545.5532836914062,910.3027954101562,733.5850219726562,455.1513977050781,1545.5532836914062,910.3027954101562
44,84,3,1,814,292,772.2627563476562,237.673583984375,814,292,857.1067504882812,347.40740966796875,0,772.2627563476562,237.673583984375,1629.3695068359375,475.34716796875,772.2627563476562,237.673583984375,1629.3695068359375,475.34716796875
43,84,4,1,772,522,729.2911376953125,462.8837890625,772,522,816.1383666992188,582.1915283203125,0,729.2911376953125,462.8837890625,1545.4295043945312,925.767578125,729.2911376953125,462.8837890625,1545.4295043945312,925.767578125
45,85,3,1,806,301,773.8680419921875,252.10702514648438,806,301,839.2223510742188,351.58514404296875,0,773.8680419921875,252.10702514648438,1613.0903930664062,504.21405029296875,773.8680419921875,252.10702514648438,1613.0903930664062,504.21405029296875
44,85,4,1,776,530,733.8880004882812,470.3479309082031,776,530,819.341552734375,589.779052734375,0,733.8880004882812,470.3479309082031,1553.2295532226562,940.6958618164062,733.8880004882812,470.3479309082031,1553.2295532226562,940.6958618164062
46,86,3,1,804,304,774.1900634765625,251.23341369628906,804,304,835.7007446289062,356.9754943847656,0,774.1900634765625,251.23341369628906,1609.8908081054688,502.4668273925781,774.1900634765625,251.23341369628906,1609.8908081054688,502.4668273925781
45,86,4,1,779,536,735.3873901367188,475.9612731933594,779,536,823.4443359375,597.2899780273438,0,735.3873901367188,475.9612731933594,1558.8317260742188,951.9225463867188,735.3873901367188,475.9612731933594,1558.8317260742188,951.9225463867188
47,87,3,1,798,306,773.3509521484375,251.2930450439453,798,306,824.27294921875,362.6946716308594,0,773.3509521484375,251.2930450439453,1597.6239013671875,502.5860900878906,773.3509521484375,251.2930450439453,1597.6239013671875,502.5860900878906
46,87,4,1,787,541,747.778076171875,479.94451904296875,787,541,827.9728393554688,603.1204833984375,0,747.778076171875,479.94451904296875,1575.7509155273438,959.8890380859375,747.778076171875,479.94451904296875,1575.7509155273438,959.8890380859375
48,88,3,1,797,310,774.0092163085938,249.9422149658203,797,310,820.9447631835938,371.5567626953125,0,774.0092163085938,249.9422149658203,1594.9539794921875,499.8844299316406,774.0092163085938,249.9422149658203,1594.9539794921875,499.8844299316406
47,88,4,1,791,546,751.9735717773438,483.64892578125,791,546,831.1654663085938,609.2359008789062,0,751.9735717773438,483.64892578125,1583.1390380859375,967.2978515625,751.9735717773438,483.64892578125,1583.1390380859375,967.2978515625
49,89,3,1,796,316,774.9315185546875,253.89044189453125,796,316,817.8085327148438,379.454833984375,0,774.9315185546875,253.89044189453125,1592.7400512695312,507.7808837890625,774.9315185546875,253.89044189453125,1592.7400512695312,507.7808837890625
48,89,4,1,794,551,755.9857788085938,489.01617431640625,794,551,833.921630859375,614.9813232421875,0,755.9857788085938,489.01617431640625,1589.9074096679688,978.0323486328125,755.9857788085938,489.01617431640625,1589.9074096679688,978.0323486328125
50,90,3,1,796,320,774.6752319335938,256.21144104003906,796,320,817.6763916015625,385.3028869628906,0,774.6752319335938,256.21144104003906,1592.3516235351562,512.4228820800781,774.6752319335938,256.21144104003906,1592.3516235351562,512.4228820800781
49,90,4,1,798,557,761.2896118164062,494.9559020996094,798,557,836.4579467773438,620.446533203125,0,761.2896118164062,494.9559020996094,1597.74755859375,989.9118041992188,761.2896118164062,494.9559020996094,1597.74755859375,989.9118041992188
51,91,3,1,796,328,773.9837036132812,264.3121643066406,796,328,819.247802734375,392.8359069824219,0,773.9837036132812,264.3121643066406,1593.2315063476562,528.6243286132812,773.9837036132812,264.3121643066406,1593.2315063476562,528.6243286132812
50,91,4,1,803,562,766.5982666015625,499.2616882324219,803,562,840.0101928710938,626.4592895507812,0,766.5982666015625,499.2616882324219,1606.6084594726562,998.5233764648438,766.5982666015625,499.2616882324219,1606.6084594726562,998.5233764648438
52,92,3,1,799,334,777.1824340820312,270.1146240234375,799,334,821.3043212890625,399.3802795410156,0,777.1824340820312,270.1146240234375,1598.4867553710938,540.229248046875,777.1824340820312,270.1146240234375,1598.4867553710938,540.229248046875
51,92,4,1,805,566,769.034912109375,501.8474426269531,805,566,842.3284912109375,631.5620727539062,0,769.034912109375,501.8474426269531,1611.3634033203125,1003.6948852539062,769.034912109375,501.8474426269531,1611.3634033203125,1003.6948852539062
53,93,3,1,803,342,780.9520263671875,280.9150085449219,803,342,825.0558471679688,404.2095947265625,0,780.9520263671875,280.9150085449219,1606.0078735351562,561.8300170898438,780.9520263671875,280.9150085449219,1606.0078735351562,561.8300170898438
52,93,4,1,808,573,772.38525390625,509.6017150878906,808,573,845.1640014648438,636.8408813476562,0,772.38525390625,509.6017150878906,1617.5492553710938,1019.2034301757812,772.38525390625,509.6017150878906,1617.5492553710938,1019.2034301757812
